smNRPS-CB	8.191757779646762	0.017457607124810152	O2.UC11.2
smNRPS-CC	3.625531914893617	0.007570976852790009	O2.UC11.2
smNRPS-CB	17.14045416316232	0.201293934034855	O2.UC12.0
smNRPS-CC	3.1829787234042555	0.0407384659689264	O2.UC12.0
smNRPS-CB	7.36753574432296	0.01788718447930004	O2.UC12.2
smNRPS-CC	2.3148936170212764	0.005171516679851125	O2.UC12.2
smNRPS-CB	8.393608074011775	0.019078619516976376	O2.UC1.2
smNRPS-CC	2.331914893617021	0.005515982639680222	O2.UC1.2
smNRPS-CB	17.190916736753575	0.04260911827067643	O2.UC14.2
smNRPS-CC	5.804255319148936	0.01437226712732887	O2.UC14.2
smNRPS-CB	4.777123633305298	0.010488907743693508	O2.UC16.2
smNRPS-CC	1.1574468085106382	0.002653470490904592	O2.UC16.2
smNRPS-CB	2.422203532380151	0.006342548380156751	O2.UC17.2
smNRPS-CB	0.6896551724137931	0.011258799329533907	O2.UC18.0
smNRPS-CB	41.83347350714887	1.412870975545199	O2.UC19.0
smNRPS-CC	25.038297872340426	0.8194651658162154	O2.UC19.0
smNRPS-BP	3.90850144092219	0.01488956326283764	O2.UC19.2
smNRPS-CB	96.43397813288477	1.073487169749907	O2.UC19.2
smNRPS-CC	69.37872340425531	0.46152729390927766	O2.UC19.2
smNRPS-CB	1.8166526492851134	0.022217495231639656	O2.UC20.0
smNRPS-CB	4.777123633305298	0.01185661645548249	O2.UC20.2
smNRPS-CC	1.225531914893617	0.002999471694801847	O2.UC20.2
smNRPS-CB	6.963835155592936	0.018853889413475045	O2.UC21.2
smNRPS-CC	2.2808510638297874	0.006359510500034562	O2.UC21.2
smNRPS-CB	2.8427249789739277	0.07372787436109607	O2.UC22.0
smNRPS-CC	2.7914893617021277	0.07460633414071763	O2.UC22.0
smNRPS-CB	2.422203532380151	0.005953785851457876	O2.UC22.2
smNRPS-CB	7.2666105971404535	0.018098666927048944	O2.UC2.2
smNRPS-CC	1.1914893617021276	0.002616330088299234	O2.UC2.2
smNRPS-CB	2.1867115222876365	0.020418690310697925	O2.UC23.0
